path,sha256,text,lines,bytes,extension,status,reviewer,notes
law-student/hooks/hooks.json,b56c9265773cc456d686833a5102f34eae5da1dba76a822276974d1c5f7fa4d9,True,3,21,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/README.md,6b3734d6015423be27b26f5410eb10db977070ccdeab0ce168c6bf56150a3065,True,105,9440,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/bar-prep-questions/SKILL.md,eaeb9d21a6583046ac1420e590620f4ec208a97092c7743a69f91fd8f25e101a,True,270,20121,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/case-brief/SKILL.md,9560e3eed6f5ffdf489233f3c0c54b4ecf6645d4c769a5b091b51effa2228661,True,108,6602,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/cold-call-prep/SKILL.md,bd51a79e1273a25dbaf659e364e1b6eb02e51dd3da818711ee0f510a13bef741,True,133,7349,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/cold-start-interview/SKILL.md,735b05b2773c5a2907b8c05b9f5e2e82ae14e286b8dd6fb8ea3ff017a075bace,True,308,29559,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/customize/SKILL.md,aafb22c1a6cf813f3c14171069c9ac1520d72a82f9643b6f1a40094a3969335c,True,88,4093,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/exam-forecast/SKILL.md,27aa9d3796cd7312f0ba65b0ed866ae2bd20c2416c0e8829f59b3b30064b1b32,True,165,9370,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/flashcards/SKILL.md,1fdc544c2173713e30a9ae69ac26f5bc71231678d10190b67286f7018965943f,True,158,8676,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/irac-practice/SKILL.md,5ccde39ad997cb1b8b28715b31fce0eebfa4272b6596a6777eaa49df2e830265,True,178,10625,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/legal-writing/SKILL.md,4e7b0505804e281b473619adcdd314f9ed3a4412cf95fb39c9f5b292dc3c99b7,True,167,9322,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/outline-builder/SKILL.md,8651dbfb2a30b152c33b5eb666ff56936399abd5b74b3959e3c29a21f12d4ccc,True,152,9539,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/session/SKILL.md,ee4b944aabdd803044f45170a06a82fa2811cb05e8b015c2b34d672dbd55a44f,True,31,1949,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/socratic-drill/SKILL.md,cb293135a114b4e9220e6f0a6d74b32abca845359e2becc153310bbb75a274e3,True,101,6455,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
law-student/skills/study-plan/SKILL.md,a6b688808f86f3ab21b9c21014f05ca305a7a7646f2b7ca06fd5b946ac2aab82,True,248,14227,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/.claude-plugin/plugin.json,0954430ba947349bfb11c5231cd36f7f97152efdb68093cc66716f8de67b733b,True,8,259,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/.gitignore,e48d69406979f6930a9a6135f795c482d5b78aaa99cce6b317ab40786ff41ecb,True,1,11,,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/.mcp.json,242f694a9a78b3126c3dcfbd0f72b3028fccc4e1b5b131d71e38fb367295a325,True,27,808,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/agents/registry-sync.md,a17758d6742f48f04c7aa8446404a517bfc8d410e157803320cde130de57fa76,True,46,1266,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/CLAUDE.md,946a6a81c6f40284db13860813d127e0e19a4fe0923b73e98827b04421618725,True,270,32627,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/hooks/hooks.json,b56c9265773cc456d686833a5102f34eae5da1dba76a822276974d1c5f7fa4d9,True,3,21,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/README.md,e0c5946d7696cf556924c94670f70ae9ff7ff6e46df8a440d74f592c97260409,True,92,7866,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/references/allowlist-default.yaml,d97fa397b9d3b33f903932cd2daa05a3702e0ab2206911d1cba11ee7a5084442,True,40,1751,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/auto-updater/SKILL.md,5126a23c82358cf3db5d15bf7e0d12fcf32219ce54a73412a12ae6badb4939c6,True,177,8821,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/cold-start-interview/SKILL.md,148a67f51b83a826c138a4229b4dd9aba135627ead8349d500ab41d9671a4f40,True,286,28839,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/customize/SKILL.md,9a463ba1b4c988fcb08c90a56adc2885011301f316438b4c251901afc5890884,True,94,4463,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/disable/SKILL.md,6dec04b6d420b7abd365ca44904030e2115ee95c16427e28d1db388c75128b7b,True,38,1523,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/registry-browser/references/registries.yaml,002fbdca2a9b9580161f05671395204199082f69e7b1e43b8edf689ddd413166,True,14,488,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/registry-browser/SKILL.md,695ad7476ae63d23d16cb795cbb6cb180a92964736ea17285f5f6c0930ca22bc,True,82,2571,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/related-skills-surfacer/SKILL.md,1f27c6b7225ab01f6fc7239deb760309543d7c1ad4dd99e37d1414e1139090ea,True,72,3318,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/skill-installer/references/allowlist.md,8ea09e89ce944df03ade509b1da30b2fd76b4097394870af9df4cd264e36877d,True,147,6793,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/skill-installer/references/freshness.md,5e903c17dc5de178e907a548d1f67f3c1842ed0b4554eb4193f34cd3d5862f66,True,96,4753,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/skill-installer/SKILL.md,e789eb94713602ab23c26fbe86d9f85eb726d7e0f2ae7de039bd5a2c82209075,True,505,26670,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/skill-manager/SKILL.md,a10847ce5df8974d814792669636d1111554a9a3fa33a8c7393837ab21b90c9b,True,132,4585,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/skills-qa/SKILL.md,608ec5c3c2192a3db5c2da5d1c8d2fc8930814c95e54672134fb1f0f377c7339,True,699,35467,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-builder-hub/skills/uninstall/SKILL.md,124136422d12cec23f05f60ef2f5722bddf6bd9a77bc6ad0d26f4e116dffea03,True,35,1579,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/.claude-plugin/plugin.json,6c86baa03e88bdc33b14e04f1e13e30333481e8fc61dec79d523e7c1b534958c,True,8,310,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/.gitignore,e48d69406979f6930a9a6135f795c482d5b78aaa99cce6b317ab40786ff41ecb,True,1,11,,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/.mcp.json,4c79872c7e850466479b58f526ef6d293245bbb2a553f480835cfff243ddf74c,True,42,1510,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/CLAUDE.md,caf52ef86f420b2d3c4328f5767db6df4b231f3e3148e51791501279ea486b94,True,419,43421,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/client-comms/_README.md,2f3817c98c45fdfeeb6db10e02273af535b3459f2395aecedd047bab93384b6c,True,57,2363,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/deadlines.yaml,cec1935220d8f0003564714163c9b9298a0891e2bf19b62ff01ef799ff4beb16,True,32,2261,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/handoffs/_README.md,7d42c5ed6b525b48593ed644fab0ce6455cee6484257f96b448c55e7bfe8baff,True,44,1902,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/hooks/hooks.json,b56c9265773cc456d686833a5102f34eae5da1dba76a822276974d1c5f7fa4d9,True,3,21,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/README.md,c5ca7bf0c7a4f33daf0951b8ff6e8e3bdb04be1b12e83a9f8ff2cf0493fab84a,True,188,15960,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/references/plausibility-bands/CA.md,6568bfa105963b5f3aae597c9d53d5f4b3434361bef5f9c5910ae6820272316e,True,46,3861,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/references/plausibility-bands/IL.md,028e8d30c16b1692cd7bf86795427b484d69cac49f9d6bae9058bc90da3da377,True,44,3274,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/build-guide/SKILL.md,b26a00058d37ba2cddade44252dfa4ccd8ecfe4c057e0778b9b85e9f884a4791,True,251,15337,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/client-comms-log/SKILL.md,62ebe345bac6cdfcdffaaa960a67fdb2833127ef6b725c8118d12b784c2d5da1,True,116,6458,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/client-intake/references/intake-templates/README.md,ab07df627db2b179d43c5f1c4d40c2266505d3d22d87139e1c319b3c9af2edb5,True,14,784,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/client-intake/SKILL.md,9dd87dd113c43bf526755c24e252249dfb697a7fca28e115e87fe561a5a7b7a8,True,248,13087,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/client-letter/SKILL.md,33d73f145cc5ab6c6c5dea117030acc3727d60506ff91b08b98eddf28250e370,True,166,8548,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/cold-start-interview/SKILL.md,a083efe3f4aea8e0d906f63a2e009d452ce6da00aec8ec6e0ecc8560ea7ecbae,True,363,36682,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/customize/SKILL.md,ce829f3cf0dff3bfedac171820a91987998b8aee1c5b4f0e5313a967026f5c57,True,99,4747,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/deadlines/SKILL.md,fc5b46ac8cb72cdbd21b59e904e740db5c3d57ba121e5801ca624d21acd69172,True,173,11429,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/draft/SKILL.md,3920eb82369cf7be710352c0088e7cf7c3ebbcdaa4955a85b12d655475b25b99,True,163,10258,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/form-generation/SKILL.md,63e317ad314ac77376f3dfd593585c9819e64c88fd5ee52c650fc1cf641b1522,True,19,750,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/memo/SKILL.md,9e7a8487669cafecc8759ee3416184e2e6c109491d3f317edcda01e925472a8b,True,210,10538,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/plain-language-letters/SKILL.md,494588e420d47e8be494f9b92dfcbf7ace41ea200def3c8be7e98a55fe83ae7a,True,22,856,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/ramp/SKILL.md,736ba2fadee115385ab86a6d027015e2a9075cad88567223f2880ac2fa3eb504,True,136,8070,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/research-start/SKILL.md,0d6b5fd2f1c53ad988785ec61f58d87e5830d2ed7755f5d6ec681f9c23698593,True,203,11698,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/semester-handoff/SKILL.md,01a88f0300be68894b6f8465675079467635b45d6e34cefdfe7728644a37a190,True,191,10550,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/status/SKILL.md,33102695597b7a41cb8288f9bab0127f034013aaaa71b8cc1f3c7313cb588fa8,True,194,7850,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/supervisor-review-queue/references/review-queue.yaml,8e50e7b5bc8b2179b76a940b96fe07162107c20879b84d55827be5ae26f92d02,True,11,223,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
legal-clinic/skills/supervisor-review-queue/SKILL.md,27432d23f12b0945adcf43a135a85c4f9545ba56576e0830146a07cb20564e47,True,108,4495,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
LICENSE,3ddf9be5c28fe27dad143a5dc76eea25222ad1dd68934a047064e56ed2fa40c5,True,202,11560,,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/.claude-plugin/plugin.json,f8ba72939feb17165d2a6b51e01ff642f546bdd140a613726d21a4de9ec8234a,True,8,394,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/.gitignore,fe734ab8dbddc84fd1802f98efc37f1fbec45351983b2766ed8aa7f41ececfb3,True,5,43,,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/.mcp.json,a0e75f5141aedfc4ceb1295caed7a995f29c402268333c9d489b724bddf2b070,True,55,2128,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/agents/docket-watcher.md,99cd70b88ac43aab0a50bea06227202e9a5d77642f66db644db5190d7f22e343,True,70,5298,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/CLAUDE.md,a6286d10a8975dcc0c8c5a513b4690b8d37744fa476b7cefcbd72b503c88622e,True,585,52456,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/demand-letters/_README.md,f0530648b04870b6bea96227b42443e44803785c39bdfd4aaed3882ef47807a0,True,45,2300,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/inbound/_README.md,4c91978cef4d09a25beba8f0bb17ebff3564fc15d99411a676ad36806d2f589b,True,45,2424,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/matters/_log.yaml,17ebd9c8a180bc0d8a7b8a69edbde553a7cd5b2940c4a15bd4bdcda86b536e8d,True,64,3943,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/matters/_README.md,ded6eb83fecd9e7ff9c1c88e3baedf084928b0bf55712b33c6e57446545f6da6,True,42,1741,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/oc-status/_README.md,403017c0fbb1b3ae4d7ce13c5fc87e8163b0828bca846dd072fb11289a09cce0,True,27,1114,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/README.md,bfa3942ef8fb3d661a7537b5eba0757bc134ca87a1f1e49e2514692c569378e7,True,158,12517,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/brief-section-drafter/SKILL.md,acca2977745f372467305d489035c7abd8603790a3f8de1ae2979c163c6a8e5e,True,191,16396,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/chronology/SKILL.md,42a72dd3bec85f4731267c66ce64c6139cfcabdc46d76d43a9f62510efc31306,True,279,23172,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/claim-chart/references/element-templates.md,c4640a34ca2dfa0b313808f70957891882866ad428fb5193d5ec7d738efb6bf8,True,447,19644,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/claim-chart/SKILL.md,f7ba31454418aadae4f90e3707bcbc907819da8b759e26c3132c915cad5edf04,True,476,41638,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/cold-start-interview/SKILL.md,14b252af840e07c4b62bf8681a15c4c29adf9989d522a47f243466b31ee451fe,True,514,48722,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/customize/SKILL.md,3a0a75dfe064e3268bb71cc78f944e10ce427e159baae7864858d01bc21babcf,True,102,4791,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/demand-draft/SKILL.md,7ba3ab0332777a0c1da7c3f914f31dc0934dd3a0d05cc7679f540498d70406ea,True,351,26411,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/demand-intake/SKILL.md,a77cace158646e2086c3b240f98717eca055a1e8bb6ffce79cf2849f5dce9316,True,271,13134,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/demand-received/SKILL.md,968f73bcf1be2054e92faca2c03974029b5149590e7e4b97bb995e080e0ff382,True,235,13828,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/deposition-prep/SKILL.md,e6f350ef3b5262e11266e1cc8986f904854d5ae3fa226b9c77351474d733e5c9,True,204,14323,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/legal-hold/SKILL.md,947577483683f30f904938e34c7b1720b7707249fab10d53f6a6b6f3c2db99f2,True,238,15409,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/matter-briefing/SKILL.md,2ff4e61199966bc004678757e2c63fa5f2addc2d5997d71770318ced0cb8af5b,True,109,5008,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/matter-close/SKILL.md,ed40b400202907f7159321bd080ac63590ac8ffa94fd48b8108709d03696bf3d,True,130,6286,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/matter-intake/SKILL.md,7bc764c364c1e7395f1321a834eae34e6271e416fcfec3c3ef9c58132adb1ca9,True,310,13640,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/matter-update/SKILL.md,50b6c4a45ff3060038a37e469042ca078aa6992ec6750c63f0d7350eccfbd1a0,True,150,8266,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/matter-workspace/SKILL.md,4b300a0ac8f9a184ce1b41e67f53f564674046b4fb05ad20061298bb4fd24c97,True,184,10225,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/oc-status/SKILL.md,94956e69b73b5a26178803b430ae921463674ee0e92c085c35d1a1d3b40204f4,True,159,8688,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/portfolio-status/SKILL.md,8f5062d25b6fa3b694a6cf210ba74394b9f344bcb038fb17ca06ef22f87887d0,True,126,5554,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/privilege-log-review/SKILL.md,73e36930ca773eeace53a83077fa7cf851e6a382038987ba2b38921146bc8fad,True,230,19460,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
litigation-legal/skills/subpoena-triage/SKILL.md,d57ef12307af0232147a9e688d5d582bed0939335a282649eaf86b6ef38a09bb,True,278,18349,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/agent.yaml,c7c1d6375f544b357f19a54a0d80da6704aecb081166fd8abca005a75d473b57,True,100,5078,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/README.md,aaa3ce75e8bc7c4de6c3f6cb10e196400f4bf32f0598939ff9eae67796dc813a,True,61,6830,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/steering-examples.json,a4ce5b9c62a19de2de85a80a5f2b90979b15f3c4a1114869677f8828a6512092,True,5,764,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/subagents/doc-reader.yaml,72d20c9f7cd5be17385a74539c42efd1c4fefe51d99480b4a850cbd760de9264,True,99,3584,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/subagents/extractor.yaml,5a0eb17ee562d41289dc4e7908fa038c353b54910397ebbad95d9898bd44d190,True,85,3539,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/subagents/grid-writer.yaml,b22700a0b898ddd7ba39951def13aa80a6bf239c89114283fd2211434351a406,True,88,4500,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/diligence-grid/subagents/normalizer.yaml,4f6af18d710aa97f4552c827a783ba4e5ff3bb20c38a444b60c5c20464a99399,True,86,3395,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/docket-watcher/agent.yaml,b5a15ca363275508c8c4056eb1f4ece8ed3e3a7422690f41b453c77af87cbbb1,True,51,2198,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/docket-watcher/README.md,03c58102121bf2ab280043355d5ecc88221124f1ba6f926ff1664aac4e4b364c,True,58,5438,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/docket-watcher/steering-examples.json,cc1e33bf9e238f2772ea949a8b7fb9c27fe7caf01b43a76ea6426248c39d3882,True,5,469,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/docket-watcher/subagents/deadline-mapper.yaml,ee24b42cdc49eea28561821d648adb97b7accdc776c4fb74b3b11cabe48f6be8,True,58,2594,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/docket-watcher/subagents/docket-reader.yaml,4301955de227ed93166a3a43c38b0d2100045203825dcc5a02feb2644fcae924,True,59,3021,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/docket-watcher/subagents/tracker-writer.yaml,633ee6e5b10453d70bab507841ebe1686d5d2bc4e8909e47b8234c49c08139f9,True,123,6594,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/launch-radar/agent.yaml,bdd1475ce47dd56f0a5cf875eaa17af95bbf6c66d3b590a8e89e65eb8a3fb65e,True,48,2130,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/launch-radar/README.md,c8ca493eadfda1905d3dcf61132c0907d40d8570ae9140bffcb5a4dff24ee8a8,True,59,6468,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/launch-radar/steering-examples.json,3e81c9be04b570905a2d21f0576c350bed8b86594a89ef7c83696a07afa8293a,True,5,494,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/launch-radar/subagents/memo-writer.yaml,4f960df648df38b739cddc294e6dae6376a1f6a5c6cc2088ab61bfa5a6552670,True,88,4619,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/launch-radar/subagents/risk-classifier.yaml,4ca367ac9f87c66c922f82c66d9a29c49febba185451ebb0be808c5b8030fce8,True,75,2873,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/launch-radar/subagents/tracker-reader.yaml,b59a5e14c7a97ec5b806750953a0c99e02d3a8ecf823cd770a472084bd5f76da,True,64,3170,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/README.md,4c6a261ace6048577e27241712a5de6c519357f7dd7209aa1d1c91122b558df6,True,55,5563,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/reg-monitor/agent.yaml,54c86c26f6f20980698e66e33ec0b08f0038ac4be47d5246f88a1779c06a14be,True,38,1442,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/reg-monitor/README.md,6fecf6468930760e665216c976689631879ec1a08bd8697e53f6b656de71ee6f,True,51,5143,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/reg-monitor/steering-examples.json,d93e1e42242a546c9a9a83b8332f140ced36fdd263f160a8958aa9067b427ad6,True,5,430,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/reg-monitor/subagents/digest-writer.yaml,faa7fae159fac5ebf12247193126536076f562b236f99cab5b3d3522e607a3b1,True,85,4190,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/reg-monitor/subagents/feed-reader.yaml,8007a8e75b9b35535b68c8a267e530ff3bb34fe7a029d4e3aa93cbe3a6bd7503,True,88,3886,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/reg-monitor/subagents/materiality-filter.yaml,30db9d6d205ca046dcbeb04ffda629ba419d5180ce8552bb74c2495606649bf9,True,58,2436,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
